year,month,day,julian_date,lake,nauplii,daphnia_pulex,daphnia_lumholtzi,adult_calanoid,juvenile_calanoid,adult_cyclopoid,juvenile_cyclopoid,ostracod,bosmina,neonate_daphnia,daphnia_longiremis,daphina_ambigua
2013,10,27,13300,Poway,0.244071429,1.021271429,,1.921942857,,0.558014286,0.267042857,,,,,0.738914286
2013,10,27,13300,Poway,0.228757143,0.695842857,,1.8492,,1.703714286,0.4623,,,,,0.7504
2013,10,27,13300,Poway,0.148357143,0.625971429,,0.840371429,,0.8107,0.362757143,,,,,0.910242857
2013,10,27,13300,Poway,0.131128571,1.148571429,,0.982028571,,0.714985714,0.320642857,,,,,0.861428571
2013,10,27,13300,Poway,0.268,1.379242857,,0.823142857,,0.610657143,0.266085714,,,,,0.731257143
2013,10,27,13300,Poway,0.233542857,1.364885714,,1.242371429,,0.5226,0.2948,,,,,0.768585714
2013,10,27,13300,Poway,0.233542857,1.832928571,,1.2529,,1.773585714,0.334042857,,,,,0.670957143
2013,10,27,13300,Poway,0.251728571,1.169628571,,0.9246,,0.533128571,0.335,,,,,
2013,10,27,13300,Poway,0.141657143,0.982985714,,0.712114286,,1.611828571,0.360842857,,,,,
2013,10,27,13300,Poway,0.099542857,1.484528571,,1.030842857,,0.896842857,0.3015,,,,,
2013,10,27,13300,Poway,0.2211,1.127514286,,0.767628571,,0.718814286,0.4221,,,,,
2013,10,27,13300,Poway,0.145485714,1.0251,,0.947571429,,0.554185714,0.279485714,,,,,
2013,10,27,13300,Poway,0.263214286,0.893971429,,1.068171429,,,0.251728571,,,,,
2013,10,27,13300,Poway,0.2144,1.663514286,,0.752314286,,,0.372328571,,,,,
2013,10,27,13300,Poway,0.1206,0.8442,,0.769542857,,,0.345528571,,,,,
2013,10,27,13300,Poway,0.305328571,1.310328571,,1.029885714,,,0.310114286,,,,,
2013,10,27,13300,Poway,,1.292142857,,0.718814286,,,0.3216,,,,,
2013,10,27,13300,Poway,,1.028928571,,1.066257143,,,,,,,,
2013,10,27,13300,Poway,,1.134214286,,,,,,,,,,
2013,7,10,13191,Miramar,0.236414286,1.228,,1.302,0.605,0.878,0.401,,,0.42,,
2013,7,10,13191,Miramar,0.190471429,1.083,,0.717,0.576,0.878,0.464,,,0.377114286,,
2013,7,10,13191,Miramar,0.117728571,0.883,,1.07,0.581,0.959,0.504,,,,,
2013,7,10,13191,Miramar,0.229714286,1.187,,1.491,0.712,0.919,0.6,,,,,
2013,7,10,13191,Miramar,0.283314286,1.023,,1.438,0.676,0.573,0.506,,,,,
2013,7,10,13191,Miramar,0.266085714,0.963,,0.471,0.652,1.101,0.478,,,,,
2013,7,10,13191,Miramar,0.1742,0.882,,0.775,0.528,1.401,0.385,,,,,
2013,7,10,13191,Miramar,0.275657143,0.855,,0.942,0.647985714,0.757,0.284271429,,,,,
2013,7,10,13191,Miramar,0.1407,0.964,,0.829,0.437414286,0.537,0.353185714,,,,,
2013,7,10,13191,Miramar,0.184728571,0.838,,1.7688,0.701585714,0.858,0.467085714,,,,,
2013,7,10,13191,Miramar,0.189514286,1.043,,1.9028,0.537914286,0.677,0.323514286,,,,,
2013,7,10,13191,Miramar,0.201,0.788,,2.0636,0.599171429,1.069,0.412528571,,,,,
2013,7,10,13191,Miramar,0.117728571,0.773,,2.193771429,0.453685714,0.763,0.347442857,,,,,
2013,7,10,13191,Miramar,0.119642857,1.065,,1.084442857,0.404871429,1.131342857,0.464214286,,,,,
2013,7,10,13191,Miramar,0.224928571,1.495057143,,1.086357143,0.5226,0.829842857,0.4288,,,,,
2013,7,10,13191,Miramar,0.173242857,0.9112,,1.0318,,0.5226,0.467085714,,,,,
2013,7,10,13191,Miramar,0.128257143,,,1.8023,,0.591514286,0.322557143,,,,,
2013,7,10,13191,Miramar,0.143571429,,,1.741042857,,0.624057143,0.567585714,,,,,
2013,7,10,13191,Miramar,0.134957143,,,1.5879,,0.6365,0.484314286,,,,,
2013,7,10,13191,Miramar,0.150271429,,,1.915242857,,0.638414286,,,,,,
2013,7,10,13191,Miramar,0.157928571,,,,,0.835585714,,,,,,
2013,7,10,13191,Miramar,0.271828571,,,,,0.494842857,,,,,,
2013,7,10,13191,Miramar,0.104328571,,,,,0.848028571,,,,,,
2013,7,10,13191,Miramar,0.1742,,,,,1.091142857,,,,,,
2013,7,10,13191,Miramar,,,,,,0.957142857,,,,,,
2013,7,10,13191,Miramar,,,,,,1.265342857,,,,,,
2013,7,17,13198,Miramar,0.248,1.566,,1.307,0.627,0.742,0.495,0.574,,,,0.617
2013,7,17,13198,Miramar,0.267,1.895,,1.625,0.581,0.879,0.702,,,,,0.77
2013,7,17,13198,Miramar,0.119,1.111,,1.234,0.419,0.748,0.236,,,,,0.536
2013,7,17,13198,Miramar,0.18,1.348,,1.007,0.535,0.817,0.341,,,,,
2013,7,17,13198,Miramar,0.166,0.967,,1.015,0.568,0.773,0.509,,,,,
2013,7,17,13198,Miramar,0.21,2.205,,1.166,0.565,0.985,0.294,,,,,
2013,7,17,13198,Miramar,0.151,1.061,,1.879,0.481,1.305,0.391,,,,,
2013,7,17,13198,Miramar,0.114,1.116,,1.093,0.512,0.623,0.377,,,,,
2013,7,17,13198,Miramar,0.245,1.434,,1.376,0.505,1.115,0.353,,,,,
2013,7,17,13198,Miramar,0.125,1.505,,1.248,0.422,1.418,0.482,,,,,
2013,7,17,13198,Miramar,0.278,1.266,,0.802,0.589,0.703,0.489,,,,,
2013,7,17,13198,Miramar,0.201,1.648,,1.269,0.508,1.188,0.448,,,,,
2013,7,17,13198,Miramar,0.17,1.498,,0.805,0.628,0.745,0.36,,,,,
2013,7,17,13198,Miramar,0.118,1.498,,1.736,0.464,0.506,0.436,,,,,
2013,7,17,13198,Miramar,0.181,1.168,,0.909,0.409,0.883,0.598,,,,,
2013,7,17,13198,Miramar,0.175,0.975,,1.09,,0.841,0.502,,,,,
2013,7,17,13198,Miramar,0.241,0.873,,1.178,,0.901,,,,,,
2013,7,17,13198,Miramar,0.155,1.906,,1.122,,1.211,,,,,,
2013,7,17,13198,Miramar,0.196,1.546,,0.805,,0.751,,,,,,
2013,7,17,13198,Miramar,0.303,1.442,,1.796,,1.269,,,,,,
2013,7,17,13198,Miramar,0.172,1.384,,1.552,,1.048,,,,,,
2013,7,17,13198,Miramar,0.119,1.152,,1.782,,0.911,,,,,,
2013,7,17,13198,Miramar,0.077,1.589,,1.087,,0.631,,,,,,
2013,7,17,13198,Miramar,0.199,1.504,,1.491,,0.768,,,,,,
2013,7,17,13198,Miramar,0.152,1.755,,,,1.167,,,,,,
2013,7,24,13205,Miramar,0.188,1.29,0.984,1.883,0.401,1.347,0.325,,,,,0.974
2013,7,24,13205,Miramar,0.101,1.029,1.011,1.182,0.505,0.923,0.316,,,,,0.563
2013,7,24,13205,Miramar,0.119,1.011,0.452,1.905,0.451,1.018,0.317,,,,,0.779
2013,7,24,13205,Miramar,0.164,1.113,0.732,1.286,0.46,1.011,,,,,,0.696
2013,7,24,13205,Miramar,0.081,0.91,0.771,1.149,,0.648,,,,,,0.587
2013,7,24,13205,Miramar,0.152,0.874,0.614,1.427,,0.864,,,,,,0.595
2013,7,24,13205,Miramar,0.339,0.796,0.501,1.074,,0.997,,,,,,0.627
2013,7,24,13205,Miramar,0.219,0.901,,0.966,,0.948,,,,,,0.444
2013,7,24,13205,Miramar,0.164,1.228,,1.183,,1.072,,,,,,0.614
2013,7,24,13205,Miramar,0.227,1.077,,0.989,,0.857,,,,,,0.72
2013,7,24,13205,Miramar,0.167,0.935,,1.622,,0.694,,,,,,0.722
2013,7,24,13205,Miramar,0.093,1.484,,0.853,,0.68,,,,,,0.636
2013,7,24,13205,Miramar,0.191,1.527,,1.765,,0.636,,,,,,0.795
2013,7,24,13205,Miramar,0.157,0.923,,1.54,,0.545,,,,,,0.614
2013,7,24,13205,Miramar,0.152,0.849,,2.026,,0.807,,,,,,0.603
2013,7,24,13205,Miramar,0.187,1.549,,2.162,,0.85,,,,,,0.489
2013,7,24,13205,Miramar,0.12,1.5,,1.994,,0.777,,,,,,0.508
2013,7,24,13205,Miramar,0.346,1.436,,1.267,,0.572,,,,,,0.677
2013,7,24,13205,Miramar,0.343,0.954,,1.264,,0.648,,,,,,0.634
2013,7,24,13205,Miramar,0.236,0.916,,1.078,,0.497,,,,,,0.774
2013,7,24,13205,Miramar,0.162,0.826,,1.401,,0.62,,,,,,
2013,7,24,13205,Miramar,0.288,0.772,,1.17,,0.805,,,,,,
2013,7,24,13205,Miramar,0.118,0.847,,1.926,,0.8,,,,,,
2013,7,24,13205,Miramar,0.186,1.261,,1.434,,0.732,,,,,,
2013,7,24,13205,Miramar,0.133,1.875,,1.081,,0.551,,,,,,
2013,8,7,13219,Miramar,0.217,0.617,,1.162,0.377,0.496,0.407,,,0.428,,0.49
2013,8,7,13219,Miramar,0.244,1.145,,1.356,0.574,0.76,0.504,,,0.405,,0.719
2013,8,7,13219,Miramar,0.157,1.119,,1.504,0.5,0.576,0.472,,,,,0.55
2013,8,7,13219,Miramar,0.076,0.877,,1.113,0.673,0.566,,,,,,0.559
2013,8,7,13219,Miramar,0.107,1.16,,1.066,0.495,0.343,,,,,,0.533
2013,8,7,13219,Miramar,0.129,1.183,,1,0.502,0.458,,,,,,0.511
2013,8,7,13219,Miramar,0.107,0.971,,0.617,0.434,0.498,,,,,,0.363
2013,8,7,13219,Miramar,0.1,0.551,,1.552,0.408,1.112,,,,,,0.524
2013,8,7,13219,Miramar,0.17,0.942,,1.404,0.556,0.667,,,,,,0.471
2013,8,7,13219,Miramar,0.092,0.733,,1.32,0.396,0.465,,,,,,0.575
2013,8,7,13219,Miramar,0.165,1.18,,0.618,,0.412,,,,,,
2013,8,7,13219,Miramar,0.188,0.912,,1.125,,0.749,,,,,,
2013,8,7,13219,Miramar,0.203,0.989,,0.896,,0.633,,,,,,
2013,8,7,13219,Miramar,0.105,0.645,,0.921,,1.234,,,,,,
2013,8,7,13219,Miramar,0.138,1.054,,0.727,,0.876,,,,,,
2013,8,7,13219,Miramar,0.166,0.839,,0.689,,1.022,,,,,,
2013,8,7,13219,Miramar,0.195,0.849,,0.836,,0.639,,,,,,
2013,8,7,13219,Miramar,0.168,1.213,,0.625,,0.59,,,,,,
2013,8,7,13219,Miramar,0.122,1.15,,1.001,,0.827,,,,,,
2013,8,7,13219,Miramar,0.14,0.446,,1.599,,0.618,,,,,,
2013,8,7,13219,Miramar,0.213,0.845,,0.577,,0.625,,,,,,
2013,8,7,13219,Miramar,0.201,1.064,,0.683,,0.544,,,,,,
2013,8,7,13219,Miramar,,1.231,,0.954,,0.757,,,,,,
2013,8,7,13219,Miramar,,0.742,,1.418,,0.408,,,,,,
2013,8,7,13219,Miramar,,0.774,,0.976,,0.551,,,,,,
2013,7,31,13212,Miramar,0.256,0.966,0.539,1.16,0.525,1.46,0.32,0.294,,,,
2013,7,31,13212,Miramar,0.145,1.291,0.626,2.102,,0.796,0.613,,,,,
2013,7,31,13212,Miramar,0.186,0.849,0.806,1.755,,0.905,0.394,,,,,
2013,7,31,13212,Miramar,0.144,1.854,0.684,1.85,,1.257,0.518,,,,,
2013,7,31,13212,Miramar,0.222,1.668,1.03,1.771,,0.783,0.508,,,,,
2013,7,31,13212,Miramar,0.28,0.91,0.797,1.902,,1.014,0.429,,,,,
2013,7,31,13212,Miramar,0.189,1.611,0.511,1.541,,0.748,0.454,,,,,
2013,7,31,13212,Miramar,0.273,1.418,,2.262,,1.057,0.489,,,,,
2013,7,31,13212,Miramar,0.215,1.904,,1.663,,1.093,0.49,,,,,
2013,7,31,13212,Miramar,0.215,1.7,,1.82,,0.71,0.374,,,,,
2013,7,31,13212,Miramar,0.267,1.81,,1.939,,1.182,0.386,,,,,
2013,7,31,13212,Miramar,0.175,1.586,,2.102,,1.499,0.44,,,,,
2013,7,31,13212,Miramar,0.354,1.292,,1.622,,0.745,0.498,,,,,
2013,7,31,13212,Miramar,0.239,1.865,,1.981,,0.612,0.495,,,,,
2013,7,31,13212,Miramar,0.161,1.698,,2.027,,0.663,0.393,,,,,
2013,7,31,13212,Miramar,0.209,1.971,,1.055,,1.141,0.342,,,,,
2013,7,31,13212,Miramar,0.257,0.98,,2.053,,0.695,,,,,,
2013,7,31,13212,Miramar,0.129,1.78,,1.3,,0.67,,,,,,
2013,7,31,13212,Miramar,0.173,1.255,,1.129,,0.642,,,,,,
2013,7,31,13212,Miramar,0.138,1.692,,0.837,,1.14,,,,,,
2013,7,31,13212,Miramar,0.215,1.912,,1.096,,1.446,,,,,,
2013,7,31,13212,Miramar,0.162,1.412,,1.129,,0.819,,,,,,
2013,7,31,13212,Miramar,0.139,1.63,,1.59,,0.555,,,,,,
2013,7,31,13212,Miramar,0.135,1.874,,1.376,,0.471,,,,,,
2013,7,31,13212,Miramar,0.154,1.418,,1.161,,1.022,,,,,,
2013,10,27,13300,Miramar,0.128,1.286,,1.049,,0.991,,0.225,,,,0.509
2013,10,27,13300,Miramar,0.126,2.682,,1.22,,1.397,,,,,,0.731
2013,10,27,13300,Miramar,0.178,1.863,,1.306,,0.672,,,,,,0.759
2013,10,27,13300,Miramar,0.18,1.44,,1.158,,0.687,,,,,,0.452
2013,10,27,13300,Miramar,0.125,1.685,,0.936,,0.875,,,,,,0.583
2013,10,27,13300,Miramar,0.153,1.651,,1.154,,1.073,,,,,,
2013,10,27,13300,Miramar,0.161,1.271,,1.183,,0.58,,,,,,
2013,10,27,13300,Miramar,0.116,1.883,,0.872,,0.679,,,,,,
2013,10,27,13300,Miramar,0.221,1.572,,1.006,,0.793,,,,,,
2013,10,27,13300,Miramar,0.152,1.325,,0.931,,0.784,,,,,,
2013,10,27,13300,Miramar,0.141,1.279,,1.28,,0.656,,,,,,
2013,10,27,13300,Miramar,0.104,0.942,,0.807,,0.905,,,,,,
2013,10,27,13300,Miramar,0.128,0.971,,1.144,,0.478,,,,,,
2013,10,27,13300,Miramar,0.266,1.124,,1.097,,0.669,,,,,,
2013,10,27,13300,Miramar,0.133,1.91,,0.927,,1.07,,,,,,
2013,10,27,13300,Miramar,0.117,1.7,,0.953,,0.481,,,,,,
2013,10,27,13300,Miramar,0.161,1.137,,0.919,,0.635,,,,,,
2013,10,27,13300,Miramar,0.183,1.228,,1.377,,0.779,,,,,,
2013,10,27,13300,Miramar,0.149,1.703,,1.02,,0.552,,,,,,
2013,10,27,13300,Miramar,0.218,2.099,,1.155,,0.528,,,,,,
2013,10,27,13300,Miramar,0.137,0.935,,1.326,,0.659,,,,,,
2013,10,27,13300,Miramar,0.213,1.689,,1.306,,1.314,,,,,,
2013,10,27,13300,Miramar,0.117,1.081,,1.19,,1.129,,,,,,
2013,10,27,13300,Miramar,0.214,1.093,,1.488,,0.873,,,,,,
2013,10,27,13300,Miramar,0.295,1.052,,1.054,,0.829,,,,,,
2013,10,7,13283,Murray,0.249,1.738,0.854,1.546,,0.762,0.329,,0.223,,,
2013,10,7,13283,Murray,0.301,1.934,0.53,1.133,,0.378,0.395,,0.232,,,
2013,10,7,13283,Murray,0.251,1.946,,,,0.583,0.312,,0.232,,,
2013,10,7,13283,Murray,0.27,1.215,,,,0.508,0.232,,0.266,,,
2013,10,7,13283,Murray,0.128,1.638,,,,0.842,0.267,,,,,
2013,10,7,13283,Murray,0.282,,,,,0.457,0.266,,,,,
2013,10,7,13283,Murray,0.132,,,,,0.751,,,,,,
2013,10,7,13283,Murray,0.139,,,,,0.492,,,,,,
2013,10,7,13283,Murray,0.305,,,,,0.627,,,,,,
2013,10,7,13283,Murray,0.145,,,,,0.381,,,,,,
2013,10,7,13283,Murray,0.189,,,,,0.482,,,,,,
2013,10,7,13283,Murray,0.128,,,,,1.38,,,,,,
2013,10,7,13283,Murray,0.151,,,,,0.571,,,,,,
2013,10,7,13283,Murray,0.237,,,,,0.412,,,,,,
2013,10,7,13283,Murray,0.291,,,,,0.391,,,,,,
2013,10,7,13283,Murray,0.101,,,,,0.613,,,,,,
2013,10,7,13283,Murray,0.204,,,,,0.544,,,,,,
2013,10,7,13283,Murray,0.221,,,,,0.556,,,,,,
2013,10,7,13283,Murray,0.097,,,,,0.589,,,,,,
2013,10,7,13283,Murray,0.239,,,,,0.466,,,,,,
2013,10,7,13283,Murray,0.14,,,,,0.702,,,,,,
2013,10,7,13283,Murray,0.21,,,,,0.67,,,,,,
2013,10,7,13283,Murray,0.135,,,,,0.723,,,,,,
2013,10,7,13283,Murray,0.159,,,,,0.775,,,,,,
2013,10,7,13283,Murray,0.133,,,,,0.588,,,,,,
2013,8,21,13233,Miramar,0.2,0.684,,1.68,0.437,1.19,0.418,,,0.525,,0.619
2013,8,21,13233,Miramar,0.078,0.877,,1.013,,1.274,0.629,,,0.451,,0.743
2013,8,21,13233,Miramar,0.087,0.572,,0.872,,1.272,,,,0.488,,0.653
2013,8,21,13233,Miramar,0.155,1.416,,1.724,,0.822,,,,,,
2013,8,21,13233,Miramar,0.224,1.359,,0.594,,1.241,,,,,,
2013,8,21,13233,Miramar,0.238,1.105,,0.778,,0.767,,,,,,
2013,8,21,13233,Miramar,0.13,0.834,,1.176,,1.116,,,,,,
2013,8,21,13233,Miramar,0.21,1.571,,0.895,,0.598,,,,,,
2013,8,21,13233,Miramar,0.135,1.177,,1.463,,0.652,,,,,,
2013,8,21,13233,Miramar,0.251,1.599,,1.653,,0.474,,,,,,
2013,8,21,13233,Miramar,0.224,1.389,,0.965,,0.776,,,,,,
2013,8,21,13233,Miramar,0.203,1.628,,0.981,,0.521,,,,,,
2013,8,21,13233,Miramar,0.207,1.247,,1.184,,0.727,,,,,,
2013,8,21,13233,Miramar,0.266,1.606,,0.705,,0.979,,,,,,
2013,8,21,13233,Miramar,0.285,1.334,,1.336,,1.092,,,,,,
2013,8,21,13233,Miramar,0.269,1.583,,1.344,,0.581,,,,,,
2013,8,21,13233,Miramar,0.24,1.364,,1.616,,0.852,,,,,,
2013,8,21,13233,Miramar,0.272,1.216,,1.638,,0.746,,,,,,
2013,8,21,13233,Miramar,0.28,1.516,,1.438,,1.109,,,,,,
2013,8,21,13233,Miramar,0.217,1.059,,1.474,,1.22,,,,,,
2013,8,21,13233,Miramar,0.199,1.318,,1.449,,0.794,,,,,,
2013,8,21,13233,Miramar,0.251,1.429,,1.008,,0.643,,,,,,
2013,8,21,13233,Miramar,0.252,1.328,,0.927,,,,,,,,
2013,8,21,13233,Miramar,0.227,1.109,,0.963,,,,,,,,
2013,8,21,13233,Miramar,0.128,1.477,,0.837,,,,,,,,
2013,9,4,13247,Miramar,0.238,2.084,,1.296,0.433,0.44,0.413,,,,,0.63
2013,9,4,13247,Miramar,0.344,1.601,,1.077,0.395,1.205,0.519,,,,,
2013,9,4,13247,Miramar,0.199,1.652,,1.747,0.43,1.16,0.48,,,,,
2013,9,4,13247,Miramar,0.171,1.797,,0.852,,0.932,,,,,,
2013,9,4,13247,Miramar,0.111,1.534,,1.247,,0.892,,,,,,
2013,9,4,13247,Miramar,0.315,1.725,,1.161,,1.258,,,,,,
2013,9,4,13247,Miramar,0.256,1.92,,1.994,,0.807,,,,,,
2013,9,4,13247,Miramar,0.196,1.216,,1.315,,1.243,,,,,,
2013,9,4,13247,Miramar,0.195,1.575,,1.18,,0.426,,,,,,
2013,9,4,13247,Miramar,0.26,1.218,,1.092,,1.249,,,,,,
2013,9,4,13247,Miramar,0.178,1.58,,0.935,,0.804,,,,,,
2013,9,4,13247,Miramar,0.185,1.703,,1.504,,0.946,,,,,,
2013,9,4,13247,Miramar,0.249,1.495,,1.427,,0.796,,,,,,
2013,9,4,13247,Miramar,0.133,1.332,,1.015,,0.761,,,,,,
2013,9,4,13247,Miramar,0.187,1.3,,1.083,,1.084,,,,,,
2013,9,4,13247,Miramar,0.177,1.618,,1.145,,0.82,,,,,,
2013,9,4,13247,Miramar,0.172,0.775,,1.125,,0.896,,,,,,
2013,9,4,13247,Miramar,0.145,1.871,,1.193,,1.304,,,,,,
2013,9,4,13247,Miramar,0.334,1.64,,1.073,,0.842,,,,,,
2013,9,4,13247,Miramar,0.262,1.314,,1.226,,0.778,,,,,,
2013,9,4,13247,Miramar,0.185,1.922,,1.057,,0.611,,,,,,
2013,9,4,13247,Miramar,0.254,1.468,,1.525,,0.634,,,,,,
2013,9,4,13247,Miramar,0.13,1.725,,1.068,,0.407,,,,,,
2013,9,4,13247,Miramar,0.145,1.834,,1.221,,1.309,,,,,,
2013,9,4,13247,Miramar,0.315,1.19,,1.121,,0.846,,,,,,
2013,10,27,13300,Murray,0.207,,0.51,,,0.331,0.264,0.278,0.393,,,
2013,10,27,13300,Murray,0.148,,1.459,,,0.408,0.258,0.198,0.276,,,
2013,10,27,13300,Murray,0.131,,0.583,,,0.475,0.289,,0.234,,,
2013,10,27,13300,Murray,0.135,,0.427,,,0.362,0.234,,0.226,,,
2013,10,27,13300,Murray,0.134,,0.577,,,0.326,0.293,,0.298,,,
2013,10,27,13300,Murray,0.111,,0.452,,,0.327,0.308,,0.306,,,
2013,10,27,13300,Murray,0.091,,1.258,,,0.397,0.299,,0.254,,,
2013,10,27,13300,Murray,0.107,,0.522,,,0.423,0.274,,0.351,,,
2013,10,27,13300,Murray,0.135,,0.561,,,0.447,0.289,,0.275,,,
2013,10,27,13300,Murray,0.33,,1.313,,,0.516,0.315,,0.276,,,
2013,10,27,13300,Murray,0.119,,1.208,,,0.612,0.293,,0.402,,,
2013,10,27,13300,Murray,0.134,,0.548,,,0.411,0.305,,0.262,,,
2013,10,27,13300,Murray,0.152,,0.531,,,0.35,0.253,,0.356,,,
2013,10,27,13300,Murray,0.316,,0.654,,,0.484,0.289,,0.26,,,
2013,10,27,13300,Murray,0.129,,0.526,,,0.61,0.259,,0.273,,,
2013,10,27,13300,Murray,0.333,,1.207,,,0.373,0.334,,0.258,,,
2013,10,27,13300,Murray,0.279,,0.559,,,0.635,0.238,,0.222,,,
2013,10,27,13300,Murray,0.095,,1.142,,,0.44,0.258,,0.239,,,
2013,10,27,13300,Murray,0.144,,0.505,,,0.576,0.327,,0.298,,,
2013,10,27,13300,Murray,0.132,,,,,0.479,0.264,,0.298,,,
2013,10,27,13300,Murray,0.133,,,,,,0.289,,0.311,,,
2013,10,27,13300,Murray,0.124,,,,,,0.25,,0.223,,,
2013,10,27,13300,Murray,0.12,,,,,,0.31,,0.272,,,
2013,10,27,13300,Murray,,,,,,,0.281,,0.29,,,
2013,10,27,13300,Murray,,,,,,,0.257,,0.271,,,
2013,7,17,13198,Poway,0.192,1.703,,1.135,,1.168,0.303,,,,,0.684
2013,7,17,13198,Poway,0.137,1.598,,0.816,,0.612,0.261,,,,,0.514
2013,7,17,13198,Poway,0.179,1.702,,1.073,,1.358,0.221,,,,,0.689
2013,7,17,13198,Poway,0.159,1.513,,0.861,,1.171,0.259,,,,,0.491
2013,7,17,13198,Poway,0.173,1.702,,1.119,,0.675,0.298,,,,,0.633
2013,7,17,13198,Poway,0.149,1.212,,1.07,,0.874,0.292,,,,,0.537
2013,7,17,13198,Poway,0.335,1.038,,0.858,,0.693,0.271,,,,,0.667
2013,7,17,13198,Poway,0.319,0.83,,0.889,,0.482,0.28,,,,,0.733
2013,7,17,13198,Poway,0.16,1.302,,0.714,,0.461,0.281,,,,,0.677
2013,7,17,13198,Poway,0.131,1.295,,0.863,,0.65,0.271,,,,,
2013,7,17,13198,Poway,0.142,1.338,,0.905,,1.194,0.324,,,,,
2013,7,17,13198,Poway,0.17,1.37,,0.805,,0.804,0.281,,,,,
2013,7,17,13198,Poway,0.188,1.611,,0.907,,0.695,0.245,,,,,
2013,7,17,13198,Poway,0.129,1.194,,0.993,,0.724,0.488,,,,,
2013,7,17,13198,Poway,0.246,1.286,,1.159,,0.485,0.243,,,,,
2013,7,17,13198,Poway,0.118,1.372,,0.878,,1.224,0.253,,,,,
2013,7,17,13198,Poway,0.198,1.52,,1.091,,0.671,0.289,,,,,
2013,7,17,13198,Poway,0.181,1.558,,1.096,,0.707,0.277,,,,,
2013,7,17,13198,Poway,0.249,1.84,,0.583,,0.563,0.238,,,,,
2013,7,17,13198,Poway,0.196,1.359,,0.709,,0.914,0.332,,,,,
2013,7,17,13198,Poway,0.179,1.618,,1.271,,1.37,0.234,,,,,
2013,7,17,13198,Poway,0.27,1.504,,0.777,,0.843,0.323,,,,,
2013,7,17,13198,Poway,0.211,1.373,,0.959,,0.784,0.246,,,,,
2013,7,17,13198,Poway,0.223,1.278,,0.895,,1.311,0.256,,,,,
2013,7,17,13198,Poway,0.139,1.22,,0.933,,1.109,0.305,,,,,
2013,7,24,13205,Poway,0.257,1.422,,1.645,,1.251,0.269,,,,,0.586
2013,7,24,13205,Poway,0.193,1.646,,1.837,,0.891,0.218,,,,,0.64
2013,7,24,13205,Poway,0.259,1.047,,0.948,,0.745,0.327,,,,,0.595
2013,7,24,13205,Poway,0.227,0.929,,0.791,,1.101,0.235,,,,,0.617
2013,7,24,13205,Poway,0.275,1.71,,0.842,,0.795,0.308,,,,,0.585
2013,7,24,13205,Poway,0.184,1.969,,0.826,,1.106,0.194,,,,,0.57
2013,7,24,13205,Poway,0.155,1.356,,0.732,,0.813,0.245,,,,,0.671
2013,7,24,13205,Poway,0.194,1.512,,0.835,,1.034,0.242,,,,,0.715
2013,7,24,13205,Poway,0.143,0.858,,0.922,,1.095,0.275,,,,,0.83
2013,7,24,13205,Poway,0.166,0.913,,1.094,,0.978,0.256,,,,,0.687
2013,7,24,13205,Poway,0.222,1.305,,0.905,,0.847,0.248,,,,,0.751
2013,7,24,13205,Poway,0.181,1.139,,0.852,,0.788,0.321,,,,,0.572
2013,7,24,13205,Poway,0.215,0.911,,1.02,,0.713,0.307,,,,,0.451
2013,7,24,13205,Poway,0.138,1.479,,0.896,,0.898,0.318,,,,,0.745
2013,7,24,13205,Poway,0.25,1.025,,1.331,,1.266,0.311,,,,,0.79
2013,7,24,13205,Poway,0.168,1.639,,1.016,,0.889,0.36,,,,,0.82
2013,7,24,13205,Poway,0.183,1.609,,0.655,,0.857,0.309,,,,,0.659
2013,7,24,13205,Poway,0.17,0.715,,1.05,,0.821,0.289,,,,,0.578
2013,7,24,13205,Poway,0.105,1.65,,0.856,,0.734,0.263,,,,,0.614
2013,7,24,13205,Poway,0.148,1.576,,0.988,,0.769,0.269,,,,,0.566
2013,7,24,13205,Poway,0.152,1.662,,0.997,,0.849,0.257,,,,,0.705
2013,7,24,13205,Poway,0.118,1.263,,0.937,,0.804,0.364,,,,,0.634
2013,7,24,13205,Poway,0.158,1.655,,0.794,,1.154,0.296,,,,,0.531
2013,7,24,13205,Poway,0.087,1.226,,,,,0.224,,,,,0.547
2013,7,24,13205,Poway,0.208,1.664,,,,,0.293,,,,,
2013,7,31,13212,Poway,0.179,0.942,,1.044,,1.051,0.416,,,,,
2013,7,31,13212,Poway,0.223,1.436,,1.103,,0.859,0.426,,,,,
2013,7,31,13212,Poway,0.198,1.796,,0.882,,1.057,0.385,,,,,
2013,7,31,13212,Poway,0.131,1.847,,1.072,,0.89,0.41,,,,,
2013,7,31,13212,Poway,0.159,1.372,,1.126,,0.85,0.282,,,,,
2013,7,31,13212,Poway,0.179,1.58,,1.06,,1.11,0.284,,,,,
2013,7,31,13212,Poway,0.144,1.246,,1.022,,0.767,0.317,,,,,
2013,7,31,13212,Poway,0.163,1.56,,0.933,,0.965,0.339,,,,,
2013,7,31,13212,Poway,0.127,1.504,,1.22,,1.069,0.265,,,,,
2013,7,31,13212,Poway,0.224,1.416,,0.961,,0.84,0.316,,,,,
2013,7,31,13212,Poway,0.114,1.496,,1.056,,0.728,0.337,,,,,
2013,7,31,13212,Poway,0.116,1.895,,1.01,,0.914,0.292,,,,,
2013,7,31,13212,Poway,0.148,1.347,,0.916,,0.8,0.296,,,,,
